CONTRACT_ID,ENTITY_NAME,DEPARTMENT,MUNICIPALITY_TYPE,PROCESS_TYPE,CONTRACT_OBJECT,OBJETC_DETAIL,ESTIMATED_COST_ORIG,CONTRACT_VALUE_ORIG,ADDITIONAL_COST_ORIG,FINAL_COST_ORIG,YEAR,CONTRACT_DATE,START_DATE,ORIGINAL_DEADLINE,END_DATE,ID_ADJUDICACION,URLPROCESO,NIT_ENTIDAD,ID_CONTRATISTA,DPTO_MUN_CONTRATISTA,MUNICIPALITY,NOM_CONTRATISTA,ESTADO_PROCESO,MUNICIPIO_EJECUCION,ESTIMATED_COST_NORM,CONTRACT_VALUE_NORM,ADDITIONAL_COST_NORM,FINAL_COST_NORM,ADDITIONAL_TIME,FINAL_DEADLINE,PROJECT_INTENSITY_NORM,PROJECT_INTENSITY_ORIG,AWARD_GROWTH,COST_DEVIATION,TIME_DEVIATION,OWNER,REGION,HAVE_DEVIATION,HAVE_DEVIATION_COST,HAVE_DEVIATION_TIME,DEVIATION_TYPE,CONTRACT_VALUE_LOGNORM,CONTRCT_MONTH_AT,NUM_PENALTIES_ENTIDAD,TOTAL_CONTRACTS_OBRAS_ENTITY,PROPORTION_DEVIATION_ENTITY_ALL_TIME,PROPORTION_COST_DEVIATION_ENTITY_ALL_TIME,PROPORTION_TIME_DEVIATION_ENTITY_ALL_TIME,PROJECT_INTENSITY_NORM_ENTITY_ALL_TIME,AWARD_GROWTH_ORIG_ENTITY_ALL_TIME,TOTAL_CONTRACTS_OBRAS_CONT,PROPORTION_DEVIATION_CONT_ALL_TIME,PROPORTION_COST_DEVIATION_CONT_ALL_TIME,PROPORTION_TIME_DEVIATION_CONT_ALL_TIME,PROJECT_INTENSITY_NORM_CONT_ALL_TIME,AWARD_GROWTH_ORIG_CONT_ALL_TIME,REGION_EJECUTION,DEPT_COD_EJECUTION,DEPARTMENT_EJECUTION,MUN_COD_EJECUTION,MUNICIPALITY_EJECUTION,LNG,LAT,COD_DEPT,ECONOMIC_IMPORTANCE,OPEN_TRANSPARENCE_GOBERMENT,TRANSPORT_INVESTMENT,FISCAL_DESEMPENO,PRESIDENTIAL_PERIOD,REGIONAL_PERIOD,QUARTER
18-11-8108444-7572813,CALDAS - ALCALDiA MUNICIPIO DE SUPIA,CALDAS,TYPE_6,SELECCION ABREVIADA DE MENOR CUANTIA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",REALIZAR OBRAS DE CONSTRUCCION DE PLACA HUELLA Y BATEAS EN LA COMUNIDAD DE EL BRASIL Y CONSTRUCCION DE HUELLA PEATONAL EN LA COMUNIDAD DE SAN MARCOS RESGUARDO CAÑAMOMO LOMAPRIETA,59453488.0,57726141.0,0.0,57726141.0,2018,2018-08-08,2018-08-14,60,2018-10-13,7572813,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-11-8108444'},899999398-5,901201622,CALDAS,SUPiA,CONSORCIO SCH,LIQUIDADO,SUPiA,76.1012439167377,73.89021711582326,0.0,73.89021711582326,0,60,1.2315036185970545,962102.35,-0.0290537537511676,0.0,0.0,MUNICIPALITY,ANDINA,False,False,False,Neither,6.20731146260443,18-08-01,0.0,86.0,0.1744186046511628,0.1860465116279069,0.2906976744186046,2.49812725080558,-0.0123590733357617,0.0,0.0,0.0,0.0,0.0,0.0,REGIÓN EJE CAFETERO - ANTIOQUIA,17.0,CALDAS,17777.0,SUPÍA,-75.64010055,5.448038148666666,17777.0,284.115,87.81428571428572,863977400.0,64.91690476190476,True,False,3
22-11-13360887-12868569,CAUCA - ALCALDiA MUNICIPIO DE CALDONO,CAUCA,TYPE_6,SELECCION ABREVIADA DE MENOR CUANTIA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",CONTRATAR LA CONSTRUCCION DE LA PLACA HUELLA Y CULVERT EN LAS VIAS TERCIARIAS DEL MUNICIPIO DE CALDONO DEPARTAMENTO DEL CAUCA.,183286268.0,182768159.0,0.0,182768159.0,2022,2022-12-01,2022-12-16,14,2022-12-30,12868569,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=22-11-13360887'},800095965,10291408,CAUCA,CALDONO,NELSON HERNANDO PANTOJA TRUJILLO,LIQUIDADO,CALDONO,183.286268,182.768159,0.0,182.768159,120,134,13.0548685,13054868.5,-0.0028267747805308,0.0,8.571428571428571,MUNICIPALITY,PACIFICA,True,False,True,Only time deviation,7.513870942588571,22-12-01,0.0,132.0,0.0,0.0,0.0,3.743874984565177,-0.0018770855700095,0.0,0.0,0.0,0.0,0.0,0.0,REGIÓN PACÍFICO,19.0,CAUCA,19137.0,CALDONO,-76.51236874571428,2.804106152428571,19137.0,211.92875,87.53857142857143,623567987.4166666,48.80761904761905,True,False,4
19-4-9624514-8759725,ANTIOQUIA - ALCALDiA MUNICIPIO DE LA UNIoN,ANTIOQUIA,TYPE_5,REGIMEN ESPECIAL,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",CONTRIBUIR A LA EJECUCION DE LOS PROYECTOS GANADORES EN EL CONCURSO IDEAS EN GRANDE 2019; DE LA GOBERNACION DE ANTIOQUIA; PRESENTADOS POR LA ASOCUMAL Y LAS VEREDAS DEL MUNICIPIO,84146940.0,84146940.0,10819236.0,94966176.0,2019,2019-06-26,2019-07-03,120,2019-11-03,8759725,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-4-9624514'},800050331-9,800132395,ANTIOQUIA,LA UNIoN,"ASOCIACION DE JUNTAS DEL MUNICIPIO DE LA UNION, (ASOCOMUNAL)",LIQUIDADO,LA UNIoN,101.61250356230286,101.61250356230286,13.064879799448386,114.67738336175124,0,120,0.8467708630191905,701224.5,0.0,0.1285755132628708,0.0,MUNICIPALITY,ANDINA,True,True,False,Only cost deviation,6.666934128473688,19-06-01,0.0,65.0,0.0769230769230769,0.0923076923076923,0.0923076923076923,7.343494833001057,-0.0030940057198057,0.0,0.0,0.0,0.0,0.0,0.0,REGIÓN EJE CAFETERO - ANTIOQUIA,5.0,ANTIOQUIA,5400.0,LA UNIÓN,-75.34848391666667,5.946464947333333,5400.0,245.75125,89.21142857142857,651763503.1666666,67.53904761904761,False,True,2
18-12-8782588-7983375,CUNDINAMARCA - INSTITUTO DE INFRAESTRUCTURA Y CONCESIONES DE CUNDINAMARCA - ICCU,BOGOTA D.C.,OTHER,CONTRATACION DIRECTA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",MEJORAMIENTO DE LA VIA QUE DESDE EL SITIO EL BOQUERON CONDUCE AL SALON COMUNAL EL CEDRO; SECTOR LA ANTENA; VEREDA GUATANCUY  MUNICIPIO DE UBATE; CUNDINAMARCA,100000000.0,100000000.0,0.0,100000000.0,2018,2018-12-18,2018-12-31,240,2019-08-31,7983375,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-12-8782588'},900258711,899999281,CUNDINAMARCA,BOGOTa D.C.,MUNICIPIO DE UBATE,LIQUIDADO,BOGOTa D.C.,128.00131073342192,128.00131073342192,0.0,128.00131073342192,0,240,0.5333387947225913,416666.6666666667,0.0,0.0,0.0,DEPARTMENT_GOVERNMENT,ANDINA,False,False,False,Neither,7.000014773272858,18-12-01,3.0,2735.0,0.0,0.0,0.0,1.2265990985522597,-0.0017548101754331,0.0,0.0,0.0,0.0,0.0,0.0,REGIÓN CENTRO ORIENTE,11.0,BOGOTÁ D.C.,11001.0,BOGOTÁ D.C.,-74.20605366615385,4.3168398514615385,11001.0,217479.04625,98.49285714285716,542243238757.1667,81.04142857142858,True,False,4
18-13-8553259-7795390,ANTIOQUIA - ALCALDiA MUNICIPIO DE ABRIAQUI,ANTIOQUIA,TYPE_6,CONTRATACION MINIMA CUANTIA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",MANTENIMIENTO DE CAMINOS DE HERRADURA EN LAS VEREDAS LA ANTIGUA; PIEDRAS; SAN JOSE; SAN RUPERTO; CORCOVADO; EL TAMBO Y MONOS DEL MUNICIPIO DE ABRIAQUI,20169248.0,20169248.0,0.0,20169248.0,2018,2018-10-18,2018-10-18,30,2018-11-18,7795390,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-13-8553259'},890504612-0,71021187,ANTIOQUIA,ABRIAQUi,RUBEN DARIO CATANO MORENO,LIQUIDADO,ABRIAQUi,25.816901805074483,25.816901805074483,0.0,25.816901805074483,0,30,0.8605633935024828,672308.2666666667,0.0,0.0,0.0,MUNICIPALITY,ANDINA,False,False,False,Neither,4.690243973199256,18-10-01,0.0,24.0,0.125,0.2083333333333333,0.25,2.851522337859896,-0.0021179506133818,0.0,0.0,0.0,0.0,0.0,0.0,REGIÓN EJE CAFETERO - ANTIOQUIA,5.0,ANTIOQUIA,5004.0,ABRIAQUÍ,-76.077048185,6.653143085,5004.0,26.32125,66.84285714285714,331500364.3333333,55.94833333333333,True,False,4
20-12-11472631-10612817,CUNDINAMARCA - INSTITUTO DE INFRAESTRUCTURA Y CONCESIONES DE CUNDINAMARCA - ICCU,BOGOTA D.C.,OTHER,CONTRATACION DIRECTA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",MEJORAMIENTO DE LA VIA QUE COMUNICA LA VEREDA LA TORAX CON LA VEREDA CAMPO  ALEGRE; SECTOR LA ENTRADA BARRIO CHINO DEL MPIO DE YACOPI,138000000.0,138000000.0,0.0,138000000.0,2020,2020-12-30,2020-12-31,240,2021-08-31,10612817,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-12-11472631'},900258711,800094776,CUNDINAMARCA,BOGOTa D.C.,MUNICIPIO DE YACOPI,LIQUIDADO,BOGOTa D.C.,157.21067255409244,157.21067255409244,0.0,157.21067255409244,0,240,0.6550444689753852,575000.0,0.0,0.0,0.0,DEPARTMENT_GOVERNMENT,ANDINA,False,False,False,Neither,7.29655535087134,20-12-01,3.0,3923.0,0.0,0.0,0.0,1.2075853121544324,-0.0015537981738804,0.0,0.0,0.0,0.0,0.0,0.0,REGIÓN CENTRO ORIENTE,11.0,BOGOTÁ D.C.,11001.0,BOGOTÁ D.C.,-74.20605366615385,4.3168398514615385,11001.0,217479.04625,98.49285714285716,542243238757.1667,81.04142857142858,False,False,4
19-12-9601514-8763057,CUNDINAMARCA - INSTITUTO DE INFRAESTRUCTURA Y CONCESIONES DE CUNDINAMARCA - ICCU,BOGOTA D.C.,OTHER,CONTRATACION DIRECTA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",MEJORAMIENTO DE LA VIA VEREDA TRAPICHE VIEJO QUE COMUNICA CON LA VEREDA SUZNE DEL SECTOR EL CHORRO DEL MPIO DE CAPARRAPI,80000000.0,80000000.0,0.0,80000000.0,2019,2019-06-26,2019-07-05,180,2020-01-05,8763057,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-12-9601514'},900258711,899999710,CUNDINAMARCA,BOGOTa D.C.,MUNICIPIO DE CAPARRAPI,LIQUIDADO,BOGOTa D.C.,96.6048234788363,96.6048234788363,0.0,96.6048234788363,0,180,0.5366934637713128,444444.4444444445,0.0,0.0,0.0,DEPARTMENT_GOVERNMENT,ANDINA,False,False,False,Neither,6.594023319510185,19-06-01,3.0,3705.0,0.0,0.0,0.0,1.146865778227596,-0.0016865761044843,0.0,0.0,0.0,0.0,0.0,0.0,REGIÓN CENTRO ORIENTE,11.0,BOGOTÁ D.C.,11001.0,BOGOTÁ D.C.,-74.20605366615385,4.3168398514615385,11001.0,217479.04625,98.49285714285716,542243238757.1667,81.04142857142858,False,True,2
15-12-3965106-3679845,CUNDINAMARCA - INSTITUTO DE INFRAESTRUCTURA Y CONCESIONES DE CUNDINAMARCA - ICCU,BOGOTA D.C.,OTHER,CONTRATACION DIRECTA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",CONSTRUCCION PLACA HUELLA VERDA MONTE LUZ SECTOR  RIO VILLAMIZAR,81942000.0,81942000.0,0.0,81942000.0,2015,2015-06-22,2015-06-22,120,2015-10-22,3679845,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-12-3965106'},900258711,8000947518,CUNDINAMARCA,BOGOTa D.C.,MUNICIPIO DE SAN CAYETANO,LIQUIDADO,BOGOTa D.C.,127.17001629549158,127.17001629549158,0.0,127.17001629549158,0,120,1.059750135795763,682850.0,0.0,0.0,0.0,DEPARTMENT_GOVERNMENT,ANDINA,False,False,False,Neither,6.990614746867639,15-06-01,3.0,861.0,0.0,0.0,0.0,1.7397157817382232,-0.0012653924009983,0.0,0.0,0.0,0.0,0.0,0.0,REGIÓN CENTRO ORIENTE,11.0,BOGOTÁ D.C.,11001.0,BOGOTÁ D.C.,-74.20605366615385,4.3168398514615385,11001.0,217479.04625,98.49285714285716,542243238757.1667,81.04142857142858,False,True,2
18-13-8098452-7383867,ANTIOQUIA - ALCALDiA MUNICIPIO DE TITIRIBi,ANTIOQUIA,TYPE_6,CONTRATACION MINIMA CUANTIA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",LA CONSTRUCCION DE MURO EN GAVIONES; PARA REHABILITACION Y PROTECCION DE LA BANCA EN LA VIA TERCIARIA QUE DE LOS ALPES CONDUCE AL CORREGIMIENTO LA MESETA; ZONA RURAL DEL MUNICIPIO DE TITIRIBI ANTIOQUIA.,21000000.0,21000000.0,9999806.0,30999806.0,2018,2018-05-29,2018-06-18,15,2018-07-03,7383867,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-13-8098452'},No Definido,71367759,ANTIOQUIA,TITIRIBi,GUSTAVO GUIO RENTERIA,LIQUIDADO,TITIRIBi,26.880275254018603,26.880275254018603,12.799882750799368,39.68015800481797,0,15,1.7920183502679068,1400000.0,0.0,0.4761812380952381,0.0,MUNICIPALITY,ANDINA,True,True,False,Only cost deviation,4.748476006276894,18-05-01,0.0,5832.0,0.1260288065843621,0.174554183813443,0.1947873799725651,6.860594403964737,-0.0096251882072828,0.0,0.0,0.0,0.0,0.0,0.0,REGIÓN EJE CAFETERO - ANTIOQUIA,5.0,ANTIOQUIA,5809.0,TITIRIBÍ,-75.77779115000001,6.053103527999999,5809.0,113.665,82.13571428571429,567424770.0,60.743333333333325,True,False,2
19-12-9580535-8720713,CUNDINAMARCA - INSTITUTO DE INFRAESTRUCTURA Y CONCESIONES DE CUNDINAMARCA - ICCU,BOGOTA D.C.,OTHER,CONTRATACION DIRECTA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",MEJORAMIENTO DE LA VIA QUE COMUNICA  LA VEREDA  SAN LUIS CON LA VEREDA  MORAY  SECTOR LAGUNA  DE SAN LUIS DEL MUNICIPIO DE YACOPI CUNDINAMARCA.,150000000.0,150000000.0,0.0,150000000.0,2019,2019-06-20,2019-06-28,180,2019-12-28,8720713,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-12-9580535'},900258711,800094776,CUNDINAMARCA,BOGOTa D.C.,MUNICIPIO DE YACOPI,LIQUIDADO,BOGOTa D.C.,181.13404402281805,181.13404402281805,0.0,181.13404402281805,0,180,1.0063002445712113,833333.3333333334,0.0,0.0,0.0,DEPARTMENT_GOVERNMENT,ANDINA,False,False,False,Neither,7.500913915118703,19-06-01,3.0,3579.0,0.0,0.0,0.0,1.142965029092197,-0.0017407384784982,0.0,0.0,0.0,0.0,0.0,0.0,REGIÓN CENTRO ORIENTE,11.0,BOGOTÁ D.C.,11001.0,BOGOTÁ D.C.,-74.20605366615385,4.3168398514615385,11001.0,217479.04625,98.49285714285716,542243238757.1667,81.04142857142858,False,True,2
19-12-9610448-8766894,CUNDINAMARCA - INSTITUTO DE INFRAESTRUCTURA Y CONCESIONES DE CUNDINAMARCA - ICCU,BOGOTA D.C.,OTHER,CONTRATACION DIRECTA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",MEJORAMIENTO DE LA VIA QUE CONDUCE  DE LA VEREDA EL PARAMO  A LA VEREDA  EL PANTANO  EN EL SECTOR  LA CUMBRE  DEL MUNICIPIO DE SUBACHOQUE CUNDINAMARCA.,120000000.0,120000000.0,0.0,120000000.0,2019,2019-06-26,2019-07-05,180,2020-01-05,8766894,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-12-9610448'},900258711,899999314,CUNDINAMARCA,BOGOTa D.C.,MUNICIPIO DE SUBACHOQUE,LIQUIDADO,BOGOTa D.C.,144.90723521825444,144.90723521825444,0.0,144.90723521825444,0,180,0.8050401956569692,666666.6666666666,0.0,0.0,0.0,DEPARTMENT_GOVERNMENT,ANDINA,False,False,False,Neither,7.1789858202313415,19-06-01,3.0,3705.0,0.0,0.0,0.0,1.146865778227596,-0.0016865761044843,0.0,0.0,0.0,0.0,0.0,0.0,REGIÓN CENTRO ORIENTE,11.0,BOGOTÁ D.C.,11001.0,BOGOTÁ D.C.,-74.20605366615385,4.3168398514615385,11001.0,217479.04625,98.49285714285716,542243238757.1667,81.04142857142858,False,True,2
19-13-8938725-8183242,CAQUETa - ALCALDiA MUNICIPIO DE SOLITA,CAQUETA,TYPE_6,CONTRATACION MINIMA CUANTIA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",CONSTRUCCION DE UN BOX COULVER EN LA VEREDA LA RECREO DEL MUNICIPIO DE SOLITA; CAQUETA,23007996.0,23005979.0,10995992.0,34001971.0,2019,2019-02-01,2019-02-04,15,2019-02-19,8183242,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-13-8938725'},800095788,17649948,CAQUETa,SOLITA,JUAN PABLO GOMEZ BARON,LIQUIDADO,SOLITA,27.783542402272147,27.781106753160184,13.2783233266837,41.059430079843885,0,15,1.852073783544012,1533731.933333333,-8.76651751852709e-05,0.4779623592632159,0.0,MUNICIPALITY,AMAZONIA,True,True,False,Only cost deviation,4.7960321699262565,19-02-01,0.0,19.0,0.1052631578947368,0.1052631578947368,0.1052631578947368,4.008218594380867,-0.0002875309827449,0.0,0.0,0.0,0.0,0.0,0.0,REGIÓN CENTRO SUR,18.0,CAQUETÁ,18785.0,SOLITA,-75.644066844,0.939781527,18785.0,47.79875,79.04142857142857,689151877.3333334,50.46904761904762,False,True,1
15-1-145033-4711687,ANTIOQUIA - DISTRITO ESPECIAL DE CIENCIA; TECNOLOGICA E INNOVACION DE MEDELLIN,ANTIOQUIA,TYPE_2,LICITACION PUBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",CONSTRUCCION DE OBRAS DE MEJORAMIENTO VIAL Y ESPACIO PUBLICO EN DIFERENTES SITIOS DE LA ZONA RURAL DE PALMITAS ( PROGRAMA PL-PP 2014-2015),870285582.0,854476063.0,0.0,854476063.0,2015,2015-11-23,2016-02-22,120,2016-06-22,4711687,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-1-145033'},890905211-1,900909127-4,ANTIOQUIA,MEDELLiN,CONSORCIO LAS PALMAS,LIQUIDADO,MEDELLiN,1350.6410832622023,1326.105475285171,0.0,1326.105475285171,0,120,11.050878960709758,7120633.858333333,-0.0181658978696031,0.0,0.0,MUNICIPALITY,ANDINA,False,False,False,Neither,10.372979813219017,15-11-01,1.0,239.0,0.1338912133891213,0.1757322175732217,0.2510460251046025,8.006281798904473,-0.026283035507275,0.0,0.0,0.0,0.0,0.0,0.0,REGIÓN EJE CAFETERO - ANTIOQUIA,5.0,ANTIOQUIA,5001.0,MEDELLÍN,-75.5685586272414,6.231615855344828,5001.0,53371.46,91.27,588892521305.0,79.83142857142857,False,True,4
20-13-10867255-10236354,ANTIOQUIA - ALCALDiA MUNICIPIO DE NECOCLi,ANTIOQUIA,TYPE_6,CONTRATACION MINIMA CUANTIA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",MANTENIMIENTO DE LOS PUNTOS CRITICOS DE LA VIAS TERCIARIAS QUE COMUNICA A LAS VEREDAS PARAISO TULAPA- EL INDIO  EN EL MUNICIPIO DE NECOCLI- ANTIOQUIA.,24000000.0,20776730.0,0.0,20776730.0,2020,2020-07-07,2020-07-30,60,2020-09-30,10236354,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-13-10867255'},890985354-8,901343588,ANTIOQUIA,NECOCLi,SERVICOL INTEGRAL  S.A.S,LIQUIDADO,NECOCLi,27.34098653114651,23.66901229546949,0.0,23.66901229546949,0,60,0.3944835382578248,346278.8333333333,-0.1343029166666666,0.0,0.0,MUNICIPALITY,ANDINA,False,False,False,Neither,4.564927598756289,20-07-01,0.0,95.0,0.0,0.0,0.0105263157894736,5.547379379808969,-0.0010293673685064,0.0,0.0,0.0,0.0,0.0,0.0,REGIÓN EJE CAFETERO - ANTIOQUIA,5.0,ANTIOQUIA,5490.0,NECOCLÍ,-76.67134741000001,8.465566013833334,5490.0,467.86625,78.84142857142857,1512249543.5,63.81357142857144,False,False,3
15-1-143528-3891257,NORTE DE SANTANDER - ALCALDiA MUNICIPIO DE SAN CALIXTO,NORTE DE SANTANDER,TYPE_6,LICITACION PUBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",CONSTRUCCION DE PAVIMENTO RIGIDO  EN  LA VEREDA MESALLANA DEL MUNICIPIO DE SAN CALIXTO NORTE DE SANTANDER,335000000.0,334999414.0,0.0,334999414.0,2015,2015-09-04,2015-09-08,90,2015-12-08,3891257,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-1-143528'},800099260,"CC: 88285366 DE OCANA, NS",NORTE DE SANTANDER,SAN CALIXTO,JHON JAIRO QUINTERO MAGREGO,LIQUIDADO,SAN CALIXTO,519.9037790020951,519.9028695584698,0.0,519.9028695584698,0,90,5.776698550649664,3722215.711111111,-1.7492537313190402e-06,0.0,0.0,MUNICIPALITY,ANDINA,False,False,False,Neither,9.022098307845184,15-09-01,0.0,48.0,0.0,0.0,0.0208333333333333,3.775173527965529,0.0006168799252233,0.0,0.0,0.0,0.0,0.0,0.0,REGIÓN CENTRO ORIENTE,54.0,NORTE DE SANTANDER,54670.0,SAN CALIXTO,-73.239597368,8.4167974728,54670.0,99.38875,65.23428571428572,1258323257.1666667,59.38690476190476,False,True,3
19-12-9600446-8762749,CUNDINAMARCA - INSTITUTO DE INFRAESTRUCTURA Y CONCESIONES DE CUNDINAMARCA - ICCU,BOGOTA D.C.,OTHER,CONTRATACION DIRECTA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",MEJORAMIENTO DE LA VIA CUATRO CAMINOS A LA VEREDA GARITA; SECTOR LAS TORRES VEREDA SAN CRISTOBAL EN EL MPIO DE BITUIMA,100000000.0,100000000.0,0.0,100000000.0,2019,2019-06-26,2019-07-05,180,2020-01-05,8762749,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-12-9600446'},900258711,899999708,CUNDINAMARCA,BOGOTa D.C.,MUNICIPIO DE BITUIMA,LIQUIDADO,BOGOTa D.C.,120.75602934854535,120.75602934854535,0.0,120.75602934854535,0,180,0.6708668297141409,555555.5555555555,0.0,0.0,0.0,DEPARTMENT_GOVERNMENT,ANDINA,False,False,False,Neither,6.915951414397547,19-06-01,3.0,3705.0,0.0,0.0,0.0,1.146865778227596,-0.0016865761044843,0.0,0.0,0.0,0.0,0.0,0.0,REGIÓN CENTRO ORIENTE,11.0,BOGOTÁ D.C.,11001.0,BOGOTÁ D.C.,-74.20605366615385,4.3168398514615385,11001.0,217479.04625,98.49285714285716,542243238757.1667,81.04142857142858,False,True,2
18-11-8008246-8265009,NORTE DE SANTANDER - ALCALDiA MUNICIPIO DE LA ESPERANZA,NORTE DE SANTANDER,TYPE_6,SELECCION ABREVIADA DE MENOR CUANTIA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",CONSTRUCCION BATEA EN CONCRETO REFORZADO; SECTOR CAFE CORRIENDO; VEREDA CAÑO DE HOYO.,63300848.0,63300607.0,0.0,63300607.0,2018,2018-04-30,2018-05-02,45,2018-06-16,8265009,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-11-8008246'},800245021,88196398,NORTE DE SANTANDER,LA ESPERANZA,EDUARDO DURAN REY,LIQUIDADO,LA ESPERANZA,81.02591514537109,81.02560666221223,0.0,81.02560666221223,0,45,1.8005690369380494,1406680.1555555556,-3.807215979078247e-06,0.0,0.0,MUNICIPALITY,ANDINA,False,False,False,Neither,6.340306012347029,18-04-01,0.0,92.0,0.0108695652173913,0.0108695652173913,0.0108695652173913,3.294581334615706,-0.0004463402449922,0.0,0.0,0.0,0.0,0.0,0.0,REGIÓN CENTRO ORIENTE,54.0,NORTE DE SANTANDER,54385.0,LA ESPERANZA,-73.36962423888889,7.692396479333333,54385.0,120.95375,86.36857142857143,1705725846.8333333,69.1704761904762,True,False,2
17-12-7284230-6624419,CUNDINAMARCA - INSTITUTO DE INFRAESTRUCTURA Y CONCESIONES DE CUNDINAMARCA - ICCU,BOGOTA D.C.,OTHER,CONTRATACION DIRECTA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",MEJORAMIENTO DE LA VIA QUE CONDUCE DE LA FINCA LOS MANZANOS A LA FINCA SAN CAYETANO EN EL SECTOR MOLINA DE LA VEREDA CANAVITA DEL MUNICIPIO DE TOCANCIPA,140000000.0,140000000.0,0.0,140000000.0,2017,2017-11-09,2017-11-30,360,2018-11-30,6624419,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-12-7284230'},900258711,899999428,CUNDINAMARCA,BOGOTa D.C.,MUNICIPIO DE TOCANCIPA,LIQUIDADO,BOGOTa D.C.,189.77466969040967,189.77466969040967,0.0,189.77466969040967,0,360,0.5271518602511381,388888.8888888889,0.0,0.0,0.0,DEPARTMENT_GOVERNMENT,ANDINA,False,False,False,Neither,7.568143630232883,17-11-01,3.0,2190.0,0.0,0.0,0.0,1.245018042103503,-0.0008999458533839,0.0,0.0,0.0,0.0,0.0,0.0,REGIÓN CENTRO ORIENTE,11.0,BOGOTÁ D.C.,11001.0,BOGOTÁ D.C.,-74.20605366615385,4.3168398514615385,11001.0,217479.04625,98.49285714285716,542243238757.1667,81.04142857142858,False,False,4
17-12-7222219-6563517,CUNDINAMARCA - INSTITUTO DE INFRAESTRUCTURA Y CONCESIONES DE CUNDINAMARCA - ICCU,BOGOTA D.C.,OTHER,CONTRATACION DIRECTA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VIAS",MEJORAMIENTO   DE LA VIA  DE LA VEREDA  SALITRE NEGRO  ENTRE LA VIA A UTICA  Y POSTOBON  EN EL SECTOR  TELECOM  DEL MUNICIPIO DE  VILLETA  CUNDINAMARCA.,120000000.0,120000000.0,0.0,120000000.0,2017,2017-10-24,2017-10-30,300,2018-08-30,6563517,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-12-7222219'},900258711,899999312,CUNDINAMARCA,BOGOTa D.C.,MUNICIPIO DE  VILLETA  CUNDINAMARCA.,LIQUIDADO,BOGOTa D.C.,162.66400259177976,162.66400259177976,0.0,162.66400259177976,0,300,0.5422133419725992,400000.0,0.0,0.0,0.0,DEPARTMENT_GOVERNMENT,ANDINA,False,False,False,Neither,7.345751208896435,17-10-01,3.0,1969.0,0.0,0.0,0.0,1.327033022767263,-0.000963068977443,0.0,0.0,0.0,0.0,0.0,0.0,REGIÓN CENTRO ORIENTE,11.0,BOGOTÁ D.C.,11001.0,BOGOTÁ D.C.,-74.20605366615385,4.3168398514615385,11001.0,217479.04625,98.49285714285716,542243238757.1667,81.04142857142858,False,False,4
